handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_825a9561-9f27-daa7-0bc8-407f6bcdadbf,Product,Shampoings solide pour cheveux secs enrichi à l'huile d'avocat bio,"<p>&nbsp;</p><p>Préserver ou Retrouver la vraie nature de vos cheveux avec nos shampoings solides naturels pour cheveux secs&nbsp;à la poudre de lotus parfumés aux fleurs de jasmin ou au miel de romarin parfumés&nbsp;à l'huile essentielle bio de lavandin super.&nbsp;</p><p>&nbsp;</p><p>Composé d'huiles végétales réputées bonnes pour les cheveux et le cuir cheveulu, telles que l'huile d'olive, coco et ricin, il est enrichi à l'huile&nbsp;d'avocat véritable trésor pour les cheveux.</p><p>&nbsp;</p><p>Huile d'avocat nourrit et&nbsp;hydrate les cheveux en profondeur, revitalise et&nbsp;aide la fibre capillaire à se restructuer en apportant&nbsp;brillance et éclat aux&nbsp;cheveux épais,&nbsp;secs, cassants,&nbsp;abîmés, ternes et dévitalisés.</p><p>&nbsp;</p><p>Nos shampoings vous offrent une&nbsp;mousse&nbsp;généreuse grâce aux huiles végétales qu'ils contiennent&nbsp;et il vous en faudra&nbsp;très peu pour se laver les cheveux. Ils dureront&nbsp;longtemps suivant la fréquence de lavage et longueur de vos cheveux.&nbsp;</p><p>&nbsp;</p><p>Peut&nbsp;également être utilisé&nbsp;comme savon pour les mains et corps.</p><p>&nbsp;</p><p>Utilisé à long terme les cheveux regraissent moins vite&nbsp;et&nbsp;vous permet&nbsp;d'espacer les lavages.&nbsp;</p><p>&nbsp;</p><p>Pour celles et ceux aux cheveux longs qui utilisent ces shampoings solides naturels pour la première fois, comptez au minimum d'un&nbsp;mois pour que vos cheveux se débarassent des résidus d'anciens shampoings et/ou de conditionneurs classics tels que&nbsp;les silicones et autres ingrédients&nbsp;avant qu'ils retrouvent leurs vraie&nbsp;nature.&nbsp;Pendant ce temps de transition ne pas alterner avec un shampoing classic.</p><p>&nbsp;</p><p>Selon les retours clients et commentaires ceux et celles au cheveux&nbsp;très courts et certains plus chanceux aux cheveux longs retrouvent la beauté naturelle&nbsp;de leurs cheveux dès la première utilisation. Les cheveux sont beaux et brillants de santé.</p><p>&nbsp;</p><p>En option un rinçage final après shampoing avec de l'eau à basse température vinaigrée est bénéfique&nbsp;(1 litre d'eau pour une cuillère à soupe de vinaigre de cidre) pendant la période de transition. Vous pouvez continuer à faire ce rinçage à l'eau vinaigrée même après la période de transition pour rendre les cheveux brillants. L'odeur du vinaigre disparaît après séchage.&nbsp;Ce rinçage est recomandé&nbsp;à une fréquence normale de 1 à 2 fois par semaine maximum.</p><p>&nbsp;</p><p>Si vous êtes enceinte ou allaitante, éviter les huiles esentielles ou consulter votre médecin au préalable.</p><p>&nbsp;</p><p><em>Shampoing solide&nbsp;surgras&nbsp;naturellement glycérinés, fait main et saponifiés à froid dans l'atélier de So You à Genève. </em></p><p><em>Ils sont doux, hydratants et biodégradables. Non testé sur les Animaux et respectueux de la Nature.</em></p><p>&nbsp;</p><p><span><span><span><span><span>Avertissement : Toujours faire un test cutané au préalable si première utilisation. Les bienfaits, propriétés, indications et mode d'utilisation sont communiqués à titre informatif en fonction de la réputation générale provenant d'ouvrages de référence et ne sauraient constituer une information médicale.</span></span></span></span></span></p>",11062b_eb024d428d344bd489ffcb0763cb6ca5~mv2_d_8040_6024_s_4_2.jpg;a6901a_8fe66551ddaf4ccdb4197c0556f3f0da~mv2.jpg;a6901a_99d86f4790af4e328e1e2deba219e0d2~mv2.jpg,Féminin/Masculin;Shampoings;Soin des cheveux;Vegan;Savons visage & corps,,Shampoing solide,15.0,,true,PERCENT,0.0,0,,,Taille & Parfum,DROP_DOWN,Miel Lavandin 90g;Lotus Jasmin 85g,,,,,,,,,,,,,,,,Base,"<p>Coco, Palme (certifiée sans déforestation), Olive, Tournesol, Soya (non GMO), Ricin, Carthame&nbsp;et Avocat&nbsp;</p>
",Parfum,"<p>Au choix</p>
",Forme,"<p>Solide</p>
",,,,,,,,,,,,,
product_825a9561-9f27-daa7-0bc8-407f6bcdadbf,Variant,,,,,,,,,true,,,2,0.075,,,,Miel Lavandin 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_825a9561-9f27-daa7-0bc8-407f6bcdadbf,Variant,,,,,,,,-1.55,true,,,2,0.075,,,,Lotus Jasmin 85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_daf35db8-5aea-b7ca-15dc-3ca264bc330d,Product,Boites en aluminium,"<p>Pour conserver et transporter vos produits cosmétiques, medicaments et bijoux etc...</p>",a6901a_d4e2c17ded5d40f498f94cae2dd6fb99~mv2_d_1774_2364_s_2.png;a6901a_22fc290302914e108428380eb639e0a2~mv2_d_1774_2364_s_2.png,Accessoires;Contenants cosmétiques,,Boite aluminium,2.0,,true,PERCENT,0.0,0,,,Forme,DROP_DOWN,Coeur 5x5x2cm ouverture à glisser;Coeur 7x8x2.5cm ouverture à glisser;Boite rectangle 5x2x1cm ouverture à glisser;Boite ronde d4cm h2cm fermeture à visser;Boite ronde d5.5cm h2.6cm fermeture à visser;Boite à savon 9.7x6.9x3cm fermeture à glisser,,,,,,,,,,,,,,,,Forme,"<p>A choix</p>
",,,,,,,,,,,,,,,,,
product_daf35db8-5aea-b7ca-15dc-3ca264bc330d,Variant,,,,,,,,1.6,true,,,12,0.075,,,,Coeur 5x5x2cm ouverture à glisser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_daf35db8-5aea-b7ca-15dc-3ca264bc330d,Variant,,,,,,,,2.0,true,,,12,0.075,,,,Coeur 7x8x2.5cm ouverture à glisser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_daf35db8-5aea-b7ca-15dc-3ca264bc330d,Variant,,,,,,,,0.6,true,,,12,0.075,,,,Boite rectangle 5x2x1cm ouverture à glisser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_daf35db8-5aea-b7ca-15dc-3ca264bc330d,Variant,,,,,,,,,true,,,12,0.075,,,,Boite ronde d4cm h2cm fermeture à visser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_daf35db8-5aea-b7ca-15dc-3ca264bc330d,Variant,,,,,,,,0.6,true,,,12,0.075,,,,Boite ronde d5.5cm h2.6cm fermeture à visser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_daf35db8-5aea-b7ca-15dc-3ca264bc330d,Variant,,,,,,,,7.9,true,,,10,0.075,,,,Boite à savon 9.7x6.9x3cm fermeture à glisser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Product,Loofas naturels d'Egypte 100% végétal,"<p>Véritable Loofa naturel d'Egypte. 100% végétal non blanchi. Laissez sécher les loofas à l'air libre, une cordelette est incorporée&nbsp;à cet effet.</p><p>Certains de ces Loofas vous offrent la possibilité d'insérer votre savon solide ou les restes de vos savons en plusieurs petits morceaux (anti-gaspi)&nbsp;dans leurs&nbsp;pochettes à fermeture velcro pour une utilisation pratique permettant un gain de temps.</p>",a6901a_b1ba3044457f4a9e8f7a2dbb85beb7c7~mv2_d_1774_2364_s_2.png;a6901a_e4dcaa3ad48f410e8692c7512e58d08a~mv2_d_1774_2364_s_2.png;a6901a_6957200de3b7465890c589833c515faa~mv2_d_1774_2364_s_2.png;a6901a_90e6f762fab94406ade9041fd4b3261e~mv2_d_1774_2364_s_2.png;a6901a_ef6b292ea923475faefa8441858d4d81~mv2_d_1774_2364_s_2.png;a6901a_75ee9189c99e476ebe4b26f739774960~mv2_d_1774_2364_s_2.png;a6901a_bcdfe26d22364c0495fd419cd029e830~mv2_d_1774_2364_s_2.png;a6901a_006cc893853b449082f94bdf57f522e5~mv2_d_1774_2364_s_2.png;a6901a_0031b2de8fc94dd3b75b4d114e917a2d~mv2_d_1774_2364_s_2.png,Accessoires,,Loofa égyptien,2.5,,true,PERCENT,0.0,0,,,Forme,DROP_DOWN,Mini rectangle 8X6cm;Main taille S;Main Taille M;Pochette pour savon de 12x6x3.5cm;Carré arrondi 17x13cm avec pochette;Coeur 17x15cm avec pochette;Carré arrondi 15x12cm avec pochette;Lave dos sangle jute 2 loofas  20x10cm/105cm long,,,,,,,,,,,,,,,,Base,"<p>100% Végétal</p>
",Particularité,"<p>Non blanchi</p>
",Forme,"<p>A choix</p>
",,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,,true,,,25,0.075,,,,Mini rectangle 8X6cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,7.4,true,,,6,0.075,,,,Main taille S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,9.4,true,,,6,0.075,,,,Main Taille M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,8.4,true,,,6,0.075,,,,Pochette pour savon de 12x6x3.5cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,9.4,true,,,5,0.075,,,,Carré arrondi 17x13cm avec pochette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,9.4,true,,,6,0.075,,,,Coeur 17x15cm avec pochette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,7.4,true,,,6,0.075,,,,Carré arrondi 15x12cm avec pochette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bed7d018-be9d-f240-6e3a-24ea516b2d1b,Variant,,,,,,,,15.0,true,,,6,0.075,,,,Lave dos sangle jute 2 loofas  20x10cm/105cm long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d3bcc0e-f350-4264-a77f-000b8926f966,Product,Huile de Karanja,"<p>&nbsp;</p><p>Connaissez-vous l’huile de KARANJA? Utilisée en médecine ayurvédique, cette merveilleuse huile originaire d'Inde est souvent utilisée dans les produits solaires. Elle est &nbsp;non seulement connue pour ses bienfaits qui aident à protéger la peau contre les agressions solaires mais aide aussi à lutter contre le vieillissement de la peau lié aux rayons UV.</p><p>&nbsp;</p><p>Régénérante,&nbsp;émolliente,&nbsp;nourrissante, améliore l’hydratation et l'élasticité de la peau aux effets anti-âge,&nbsp;cette huile est&nbsp;idéale pour prendre soin des peaux sensibles, réactives, matures, fatiguée, ridée,&nbsp;dépigmentée ou&nbsp;des peaux grasses et acnéique. Elle&nbsp;peut être utilisée pour&nbsp;préparer&nbsp;la peau aux expositions solaires et pour conforter la peau après les expositions.&nbsp;</p><p>&nbsp;</p><p>Les cheveux ternes, dévitalisés, colorés et méchés, secs, cassants et abîmés profiteront aussi de l'huile de karanja afin de redonner brillance, souplesse, éclat ou protection.</p><p>&nbsp;</p><p>Cette huile&nbsp;ne remplace pas une crème solaire&nbsp;mais apporte&nbsp;toute l'aide qu'elle peut de&nbsp;façon naturelle afin de&nbsp;préserver notre peau et cheveux.</p><p>&nbsp;</p><p>Pour vos recettes maison dans les produits pour le&nbsp;visage, mains,&nbsp;corps et cheveux.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",1901ad04d8454e3397d0fd629e3ecaff.jpg,Soins de la peau;Ingrédients DIY,,Ingrédients DIY,8.9,,true,PERCENT,0.0,InStock,,,Huile de Karanja,DROP_DOWN,10ml;50ml;100ml;150ml;250ml,,,,,,,,,,,,,,,,Qualité,"<p>100% pure.</p>

<p>&nbsp;Pression à froid sans solvent.</p>
",,,,,,,,,,,,,,,,,
product_4d3bcc0e-f350-4264-a77f-000b8926f966,Variant,,,,,,,,,true,,,InStock,3.0,,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d3bcc0e-f350-4264-a77f-000b8926f966,Variant,,,,,,,,37.1,true,,,InStock,2.0,,,,250ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d3bcc0e-f350-4264-a77f-000b8926f966,Variant,,,,,,,,11.0,true,,,InStock,3.0,,,,100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d3bcc0e-f350-4264-a77f-000b8926f966,Variant,,,,,,,,21.0,true,,,InStock,3.0,,,,150ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d3bcc0e-f350-4264-a77f-000b8926f966,Variant,,,,,,,,4.0,true,,,InStock,3.0,,,,50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_42a48f9f-cd37-44b9-131f-753571c8f03f,Product,"Soin des lèvres bonne mine - karité, coco et jojoba","<p>Soin bonne mine légèrement teinté, pour des lèvres hydratées, douces et brillantes au beurre de karité bio revitalisant, et aux huiles bio de coco nourrisante et réparatrice, jojoba hydrantante et assouplissante,&nbsp;et ricin antioxydante. Contient de la cire d'abeille riche en vitamine A connue pour ses propriétes hydratante et apaisante&nbsp;et de la cire végétale.</p><p>&nbsp;</p><p><em>Produit artisanal réalisé dans l'atélier de So You à Genève. </em></p><p><em>Non testé sur les animaux&nbsp;et respectueux de la Nature.</em></p>",a6901a_df631919f3c14f49a04674a980822986~mv2_d_1774_2364_s_2.png;a2954bed4a1d41feb4eaee36f60c272c.png,Soin des lèvres,,Gloss,15.0,,false,PERCENT,50.0,0,,,Soin des lèvres naturel - Gloss,DROP_DOWN,Rose lilas,,,,,,,,,,,,,,,,Base,"<p>Beurre de karité bio, huile de coco, jojoba et ricin bio</p>
",Couleur,"<p>Au&nbsp;choix</p>
",,,,,,,,,,,,,,,
product_42a48f9f-cd37-44b9-131f-753571c8f03f,Variant,,,,,,,,,true,,,3,0.075,,,,Rose lilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Product,Huiles précieuses bio,"<p>Huiles&nbsp;précieuses pures, naturelles et bio à utiliser seule, combinée entre elles ou pour vos recettes faites maison...</p><p>&nbsp;</p><p>Abricot bio</p><p>Argan bio</p><p>Jojoba bio</p><p>Bourrache bio</p><p>Germe de blé bio</p><p>Macérat de Calendula bio dans tournesol bio</p><p>Pépin de Grenade bio</p><p>Rose Musquée bio</p><p>Figue de barbarie bio</p><p>Framboise bio</p>",a6901a_f0334bda9db740299c38535a27b741cd~mv2.png,Soins de la peau;Ingrédients DIY;Huiles;Soins du visage,,Ingrédients DIY,5.2,,false,PERCENT,0.0,0,,,Huiles précieuses,DROP_DOWN,Abricot bio;Argan bio;Jojoba bio;Bourrache bio;Germe de blé bio;Grenade bio;Rose Musquée Bio;Macérat de Calendula bio;Figue de Barbarie bio;Pépin de Framboise bio,Poids,DROP_DOWN,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,3.2,true,,,5,0.075,,,,Abricot bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,4.7,true,,,5,0.075,,,,Argan bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,2.7,true,,,5,0.075,,,,Jojoba bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,3.3,true,,,5,0.075,,,,Bourrache bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,3.0,true,,,5,0.075,,,,Germe de blé bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,3.3,true,,,5,0.075,,,,Grenade bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,3.7,true,,,5,0.075,,,,Rose Musquée Bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,,true,,,6,0.075,,,,Macérat de Calendula bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,14.7,true,,,3,0.075,,,,Figue de Barbarie bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc8a631b-17e7-2e03-f9f1-313ed28946d6,Variant,,,,,,,,5.9,true,,,3,0.075,,,,Pépin de Framboise bio,,,10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_39b3c4d2-9526-8a70-7c64-6515d88200ae,Product,Huile de massage à l'huile essentielle de menthe poivrée,"<p>Les huiles qui le composent sont connues pour leur bienfaits tonifiant sur la peau. S'utilise également comme huile corporelle sur une peau légèrement humide soit après la douche/bain ou en l'associant avec un hydrolat/eau florale.</p><p>&nbsp;</p><p>Parfums : Menthe poivrée bio</p><p>&nbsp;</p><p><em>Produit fait main dans l'atélier de So You à Genève. </em></p><p><em>Non testé sur les animaux , biodégradable et respectueux de la Nature.</em></p>",949c1e751af1412094ad2a760a2ff5d0.jpg;a6901a_6c6efd4d3d4d41699e79b0d1530bf225~mv2_d_1774_2364_s_2.png,Soins de la peau;Bien-être et détente;Vegan,,Huile de massage,21.9,,false,PERCENT,0.0,0,,,Poids,DROP_DOWN,120ml,,,,,,,,,,,,,,,,Base,"<p>Huiles d'amande douce bio, macérat de calendula bio dans l'huile de tournesol bio, huile de carthame bio, huile d'olive, tournesol et vitamine E</p>
",Poids,"<p>120ml</p>
",,,,,,,,,,,,,,,
product_39b3c4d2-9526-8a70-7c64-6515d88200ae,Variant,,,,,,,,,true,,,3,0.075,,,,120ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27a93127-c932-8071-5d96-72c864ed50d3,Product,Huiles précieuses visage,"<p>Quoi de plus pur et naturel que d'utiliser des huiles précieuses pures sur notre visage...</p><p>&nbsp;</p><p><strong>Patchouli Perfect Skin pour peaux sèches et matures </strong>à l'huile d'argan bio, rose musquée bio, germe de blé bio, huile essentielle de patchouli bio et vitamine E pour hydrater, revitaliser et raffermir les peaux sèches et matures.</p><p>&nbsp;</p><p><strong>Neutral Relaxed Skin</strong>&nbsp;<strong>pour peaux sensibles</strong> à l'huile d'amande douce bio, macérat de calendula bio dans l'huile de tournesol bio et vitamine E pour hydrater, apaiser et tonifier les peaux sensibles.&nbsp;</p><p>&nbsp;</p><p><strong>Mint Flawless Skin pour peaux mixtes et grasses</strong> à l'huile de jojoba bio, macadamia, pépin de raisin bio, huile essentielle de menthe poivrée bio et vitamine E pour aider à réguler le sébum, revitaliser et raffermir les peaux mixtes et grasses.</p><p>&nbsp;</p><p>Toutes ces huiles sont rapidement absorbées par la peau sans effet gras. Appliquez&nbsp;sur une peau préalablement humidifiée avec une eau florale ou un hydrolat.</p><p>&nbsp;</p><p><em>Produit fait main dans l'atelier&nbsp;de So You à Genève. </em></p><p><em>Non testé sur les animaux , biodégradable et respectueux de la Nature.</em></p><p>&nbsp;</p><p><em>Photo : L'image d'une cliente, modèle Frédérique Levy@french.fashionista à qui je remercie du fond du coeur pour m'avoir autorisé à utiliser sa photo</em></p>",a6901a_16385d4ce41548eeb8c59ad23a0dbcf2~mv2.jpg;a6901a_fcca61f48a554015ad6531060319dfa2~mv2_d_2272_1704_s_2.png,Soins de la peau,,Huile précieuse visage,26.5,,false,PERCENT,0.0,0,,,Huiles sèches précieuses,DROP_DOWN,Neutral Relaxed Skin pour peaux sensibles;Mint Flawless Skin pour peaux mixtes/grasses;Patchouli Perfect Skin pour peaux sèches/matures,Taille,DROP_DOWN,50ml avec pompe,,,,,,,,,,,,,Base,"<p>Huiles précieuses au&nbsp;choix</p>
",Parfum,"<p>Au&nbsp;choix</p>
",,,,,,,,,,,,,,,
product_27a93127-c932-8071-5d96-72c864ed50d3,Variant,,,,,,,,1.0,true,,,0,0.075,,,,Neutral Relaxed Skin pour peaux sensibles,,,50ml avec pompe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27a93127-c932-8071-5d96-72c864ed50d3,Variant,,,,,,,,,true,,,0,0.075,,,,Mint Flawless Skin pour peaux mixtes/grasses,,,50ml avec pompe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27a93127-c932-8071-5d96-72c864ed50d3,Variant,,,,,,,,3.4,true,,,0,0.075,,,,Patchouli Perfect Skin pour peaux sèches/matures,,,50ml avec pompe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Product,Savon bébé pure huile d'olive bio et l'hydrolat de lavande bio,"<p>Disponibles seulement en boutique!</p><p>&nbsp;</p><p>Savons naturels sans parfum ni colorant, élaborée avec de l'huile d'olive extra vierge bio et l'hydrolat de lavande bio pour les soins de la peau délicate des bébés.</p><p>&nbsp;</p><p><em>Convient à&nbsp;toute la famille, doux&nbsp;et hypoallergénique.</em></p><p>&nbsp;</p><p><em>Produit fait main et saponifié à froid dans l'atélier de So You à Genève. </em></p><p><em>Non testé sur les animaux , biodégradable et respectueux de la Nature.</em></p>",a6901a_39ee437fb95142a0bec3326c64e33c28~mv2_d_2048_2048_s_2.png;a6901a_977e20eb95084e42aac2e1c684bf2163~mv2_d_4480_4480_s_4_2.jpg;a6901a_dab927d6443f4ffcb3447a0e57023c2d~mv2_d_4480_4480_s_4_2.jpg,Savons;Bébés,,Hypoallergénique,6.95,,true,PERCENT,0.0,0,,,Taille,DROP_DOWN,avion;baleine;chien;crocodile;poupée russe;singe;vache;voiture;éléphant;hyppopotame,,,,,,,,,,,,,,,,Base,"<p>Huile d'olive extra vierge bio&nbsp;</p>
",Parfum,"<p>Sans Parfum ni Colorant</p>
",Forme,"<p>Au choix</p>
",,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,7.0,false,,,3,0.08,,,,avion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,2.8,false,,,3,0.06,,,,baleine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,2.8,false,,,3,0.06,,,,chien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,,false,,,3,0.05,,,,crocodile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,7.0,false,,,3,0.09,,,,poupée russe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,2.8,false,,,3,0.07,,,,singe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,2.8,false,,,1,0.06,,,,vache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,18.75,false,,,2,0.18,,,,voiture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,2.8,false,,,3,0.075,,,,éléphant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_048f3cd3-acb5-757a-80a3-3f7fced51919,Variant,,,,,,,,2.8,false,,,3,0.07,,,,hyppopotame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d13bfad4-56a7-e63e-672a-0aa651bd6bf5,Product,Commande personnalisée,"<p>De quoi avez-vous besoin?</p><p>&nbsp;</p><p>Nous évoluons de jour en jour à vos côtés et nous pouvons adapter les produits selon vos besoins. La plupart des&nbsp;produits cosmétiques présentés sur ce site et leur étiquettes&nbsp;sont personnalisables en terme de couleur, parfum, taille, base huileuse et/ou acqueuse. Les savons solides (commande minimum 15 savons&nbsp;en figurine ou un pain entier qui donne 15 savons d'environ 90 grammes) peuvent être également&nbsp;tamponnés &nbsp;avec le nom de personnes physiques,&nbsp;morales ou logo avec un préavis de 3 mois minimum. Tous les produits peuvent être étiquettés et/ou emballés avec vos noms et logos.&nbsp;Suivant le produit et la présentation demandés, il peut y avoir un supplément.</p><p>&nbsp;</p><p>Idée originale comme cadeau d'entrprise, mariage, anniversaire, baptême,&nbsp;baby shower etc.</p><p>&nbsp;</p><p>Vous pouvez également nous apporter vos bouteilles et flacons en verre ou en pet&nbsp;afin de les faire remplir avec&nbsp;un de nos cosmétiques liquides (savon&nbsp;liquide, huile corporelle ou de massage, crème et lotions etc.). Pour cela, vous devez vous assurer que vos contenants ont été bien nettoyés&nbsp;et désinfectés pour éviter toute contamination du nouveau produit. Suivant les cas, nous vous réduisons le prix du contentant basé sur le prix du produit original présenté en boutique.</p><p>&nbsp;</p><p>Contactez-nous! Nous nous réjouissons de vous donner de plus amples renseignements.</p>",a6901a_815f60b9ca6e440b9d8916478f444753~mv2.jpg;a6901a_6d63c6c4d49648baaf814bad9942f999~mv2_d_1774_2364_s_2.png;a6901a_5e50be9cb3f544feae5e72f789139c93~mv2_d_4480_4480_s_4_2.jpg;a6901a_35ea31c6542149e6aa0e827dd58ad884~mv2.jpg;a6901a_6b96528bed01419d98932990ec585bec~mv2_d_4480_4480_s_4_2.jpg;a6901a_d22a5aa87b9d468587655ca6f2aab8b3~mv2.jpg;a6901a_f76edcdb3f0145cfa9401a5a6e380bb2~mv2.jpg;a6901a_63d1dadfcfc94b1483d5a49de70a7ef7~mv2.jpg;a6901a_47a68060be7a4ab197c9b11b3026f102~mv2.jpg;a6901a_4218ec43664b48edbfbf167b7b3ecd72~mv2.jpg;a6901a_cfd21718cd08495a8f38f64b1f7afa8d~mv2.jpg;a6901a_cf7c1543a3494f34932716d8e0b14f35~mv2.jpg;a6901a_0435626bbf7b43cdb207445ce1db47ba~mv2.jpg,Made to Order,,Made to order,0.0,,false,PERCENT,0.0,InStock,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
